project_id,sov_line_id,estimated_labor_hours,estimated_labor_cost,estimated_material_cost,estimated_equipment_cost,estimated_sub_cost,productivity_factor,key_assumptions
PRJ-2022-340,PRJ-2022-340-SOV-15,2815,175100,108400,0,0,1.0,"Closeout includes as-builts, O&M manuals, and owner training"
PRJ-2022-341,PRJ-2022-341-SOV-01,22530,1494500,661900,0,0,1.0,Clear site access; no coordination delays; standard PM staffing
PRJ-2022-341,PRJ-2022-341-SOV-02,9307,617300,393900,0,0,1.0,Submittals prepared in-house; standard review cycles
PRJ-2022-341,PRJ-2022-341-SOV-03,25241,1674300,1120800,0,0,0.85,70% shop fabrication; 30% field fab; standard material availability
PRJ-2022-341,PRJ-2022-341-SOV-04,35645,2364400,894300,0,0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas
PRJ-2022-341,PRJ-2022-341-SOV-05,20185,1338900,805600,0,0,0.9,Copper pricing based on current market rates
PRJ-2022-341,PRJ-2022-341-SOV-06,14195,941600,549000,0,0,0.9,Refrigerant pricing per current market; lineset routing direct
PRJ-2022-341,PRJ-2022-341-SOV-07,18124,1202200,0,3192200,0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP
PRJ-2022-341,PRJ-2022-341-SOV-08,7464,495100,0,1774900,0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access
PRJ-2022-341,PRJ-2022-341-SOV-09,5447,361300,0,1314300,0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub
PRJ-2022-341,PRJ-2022-341-SOV-10,17009,1128200,697900,0,0,0.85,DDC installation per controls contractor scope; point count per I/O schedule
PRJ-2022-341,PRJ-2022-341-SOV-11,12261,813300,324900,0,0,0.9,Programming based on approved sequences; 2 weeks for commissioning
PRJ-2022-341,PRJ-2022-341-SOV-12,12946,858700,0,0,1205800,1.0,Insulation by specialty sub; pricing based on current bid
PRJ-2022-341,PRJ-2022-341-SOV-13,7562,501600,0,0,556500,1.0,TAB by certified balancing contractor; one mobilization assumed
PRJ-2022-341,PRJ-2022-341-SOV-14,5217,346000,222300,0,0,0.95,Startup includes 2 weeks of system commissioning support
PRJ-2022-341,PRJ-2022-341-SOV-15,2328,154400,82300,0,0,1.0,"Closeout includes as-builts, O&M manuals, and owner training"
PRJ-2022-342,PRJ-2022-342-SOV-01,18149,1123400,542700,0,0,1.0,Clear site access; no coordination delays; standard PM staffing
PRJ-2022-342,PRJ-2022-342-SOV-02,4968,307500,166100,0,0,1.0,Submittals prepared in-house; standard review cycles
PRJ-2022-342,PRJ-2022-342-SOV-03,24228,1499700,558600,0,0,0.85,70% shop fabrication; 30% field fab; standard material availability
PRJ-2022-342,PRJ-2022-342-SOV-04,25046,1550300,1247400,0,0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas
PRJ-2022-342,PRJ-2022-342-SOV-05,30308,1876000,670900,0,0,0.9,Copper pricing based on current market rates
PRJ-2022-342,PRJ-2022-342-SOV-06,14181,877800,358200,0,0,0.9,Refrigerant pricing per current market; lineset routing direct
PRJ-2022-342,PRJ-2022-342-SOV-07,14604,903900,0,2244100,0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP
PRJ-2022-342,PRJ-2022-342-SOV-08,6585,407600,0,2024500,0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access
PRJ-2022-342,PRJ-2022-342-SOV-09,6471,400500,0,1665600,0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub
PRJ-2022-342,PRJ-2022-342-SOV-10,21488,1330100,717200,0,0,0.85,DDC installation per controls contractor scope; point count per I/O schedule
PRJ-2022-342,PRJ-2022-342-SOV-11,9416,582800,231600,0,0,0.9,Programming based on approved sequences; 2 weeks for commissioning
PRJ-2022-342,PRJ-2022-342-SOV-12,14384,890300,0,0,1041200,1.0,Insulation by specialty sub; pricing based on current bid
PRJ-2022-342,PRJ-2022-342-SOV-13,5517,341500,0,0,479800,1.0,TAB by certified balancing contractor; one mobilization assumed
PRJ-2022-342,PRJ-2022-342-SOV-14,6354,393300,155300,0,0,0.95,Startup includes 2 weeks of system commissioning support
PRJ-2022-342,PRJ-2022-342-SOV-15,3915,242300,147900,0,0,1.0,"Closeout includes as-builts, O&M manuals, and owner training"
PRJ-2022-343,PRJ-2022-343-SOV-01,2438,164000,116600,0,0,1.0,Clear site access; no coordination delays; standard PM staffing
PRJ-2022-343,PRJ-2022-343-SOV-02,1255,84400,32900,0,0,1.0,Submittals prepared in-house; standard review cycles
PRJ-2022-343,PRJ-2022-343-SOV-03,4366,293700,129400,0,0,0.85,70% shop fabrication; 30% field fab; standard material availability
PRJ-2022-343,PRJ-2022-343-SOV-04,4356,293000,205500,0,0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas
PRJ-2022-343,PRJ-2022-343-SOV-05,3052,205300,141300,0,0,0.9,Copper pricing based on current market rates
PRJ-2022-343,PRJ-2022-343-SOV-06,1532,103000,73900,0,0,0.9,Refrigerant pricing per current market; lineset routing direct
PRJ-2022-343,PRJ-2022-343-SOV-07,1491,100300,0,464700,0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP
PRJ-2022-343,PRJ-2022-343-SOV-08,1326,89200,0,382800,0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access
PRJ-2022-343,PRJ-2022-343-SOV-09,1217,81800,0,331400,0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub
PRJ-2022-343,PRJ-2022-343-SOV-10,4513,303600,123200,0,0,0.85,DDC installation per controls contractor scope; point count per I/O schedule
PRJ-2022-343,PRJ-2022-343-SOV-11,1427,96000,53800,0,0,0.9,Programming based on approved sequences; 2 weeks for commissioning
PRJ-2022-343,PRJ-2022-343-SOV-12,2151,144700,0,0,174700,1.0,Insulation by specialty sub; pricing based on current bid
PRJ-2022-343,PRJ-2022-343-SOV-13,1377,92600,0,0,126200,1.0,TAB by certified balancing contractor; one mobilization assumed
PRJ-2022-343,PRJ-2022-343-SOV-14,1027,69100,31900,0,0,0.95,Startup includes 2 weeks of system commissioning support
PRJ-2022-343,PRJ-2022-343-SOV-15,452,30400,12800,0,0,1.0,"Closeout includes as-builts, O&M manuals, and owner training"
PRJ-2022-344,PRJ-2022-344-SOV-01,11761,739600,463200,0,0,1.0,Clear site access; no coordination delays; standard PM staffing
PRJ-2022-344,PRJ-2022-344-SOV-02,3725,234200,122100,0,0,1.0,Submittals prepared in-house; standard review cycles
PRJ-2022-344,PRJ-2022-344-SOV-03,10080,633900,311900,0,0,0.85,70% shop fabrication; 30% field fab; standard material availability
PRJ-2022-344,PRJ-2022-344-SOV-04,16022,1007600,588400,0,0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas
PRJ-2022-344,PRJ-2022-344-SOV-05,12077,759500,458800,0,0,0.9,Copper pricing based on current market rates
PRJ-2022-344,PRJ-2022-344-SOV-06,8044,505900,250700,0,0,0.9,Refrigerant pricing per current market; lineset routing direct
PRJ-2022-344,PRJ-2022-344-SOV-07,8935,561900,0,1560500,0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP
PRJ-2022-344,PRJ-2022-344-SOV-08,8076,507900,0,1492800,0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access
PRJ-2022-344,PRJ-2022-344-SOV-09,3460,217600,0,607300,0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub
PRJ-2022-344,PRJ-2022-344-SOV-10,11498,723100,437300,0,0,0.85,DDC installation per controls contractor scope; point count per I/O schedule
PRJ-2022-344,PRJ-2022-344-SOV-11,4603,289400,207600,0,0,0.9,Programming based on approved sequences; 2 weeks for commissioning
PRJ-2022-344,PRJ-2022-344-SOV-12,5572,350400,0,0,507200,1.0,Insulation by specialty sub; pricing based on current bid
PRJ-2022-344,PRJ-2022-344-SOV-13,4696,295300,0,0,356600,1.0,TAB by certified balancing contractor; one mobilization assumed
PRJ-2022-344,PRJ-2022-344-SOV-14,2871,180500,104300,0,0,0.95,Startup includes 2 weeks of system commissioning support
PRJ-2022-344,PRJ-2022-344-SOV-15,2181,137100,62300,0,0,1.0,"Closeout includes as-builts, O&M manuals, and owner training"
PRJ-2022-345,PRJ-2022-345-SOV-01,14023,838800,491500,0,0,1.0,Clear site access; no coordination delays; standard PM staffing
PRJ-2022-345,PRJ-2022-345-SOV-02,6296,376600,184500,0,0,1.0,Submittals prepared in-house; standard review cycles
PRJ-2022-345,PRJ-2022-345-SOV-03,23914,1430500,539200,0,0,0.85,70% shop fabrication; 30% field fab; standard material availability
PRJ-2022-345,PRJ-2022-345-SOV-04,24598,1471500,1015300,0,0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas
PRJ-2022-345,PRJ-2022-345-SOV-05,17242,1031400,487400,0,0,0.9,Copper pricing based on current market rates
PRJ-2022-345,PRJ-2022-345-SOV-06,12515,748600,416700,0,0,0.9,Refrigerant pricing per current market; lineset routing direct
PRJ-2022-345,PRJ-2022-345-SOV-07,8897,532200,0,1942200,0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP
PRJ-2022-345,PRJ-2022-345-SOV-08,8737,522600,0,1882100,0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access
PRJ-2022-345,PRJ-2022-345-SOV-09,5476,327500,0,825800,0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub
PRJ-2022-345,PRJ-2022-345-SOV-10,12553,750900,336400,0,0,0.85,DDC installation per controls contractor scope; point count per I/O schedule
PRJ-2022-345,PRJ-2022-345-SOV-11,9285,555400,312600,0,0,0.9,Programming based on approved sequences; 2 weeks for commissioning
PRJ-2022-345,PRJ-2022-345-SOV-12,12613,754500,0,0,864400,1.0,Insulation by specialty sub; pricing based on current bid
PRJ-2022-345,PRJ-2022-345-SOV-13,8394,502100,0,0,555000,1.0,TAB by certified balancing contractor; one mobilization assumed
PRJ-2022-345,PRJ-2022-345-SOV-14,6516,389800,196500,0,0,0.95,Startup includes 2 weeks of system commissioning support
PRJ-2022-345,PRJ-2022-345-SOV-15,2574,153900,61400,0,0,1.0,"Closeout includes as-builts, O&M manuals, and owner training"
PRJ-2022-346,PRJ-2022-346-SOV-01,14690,918300,412200,0,0,1.0,Clear site access; no coordination delays; standard PM staffing
PRJ-2022-346,PRJ-2022-346-SOV-02,7280,455000,217800,0,0,1.0,Submittals prepared in-house; standard review cycles
PRJ-2022-346,PRJ-2022-346-SOV-03,28593,1787400,1040200,0,0,0.85,70% shop fabrication; 30% field fab; standard material availability
PRJ-2022-346,PRJ-2022-346-SOV-04,28148,1759600,892200,0,0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas
PRJ-2022-346,PRJ-2022-346-SOV-05,26022,1626700,913000,0,0,0.9,Copper pricing based on current market rates
PRJ-2022-346,PRJ-2022-346-SOV-06,13998,875000,445600,0,0,0.9,Refrigerant pricing per current market; lineset routing direct
PRJ-2022-346,PRJ-2022-346-SOV-07,8260,516300,0,1935900,0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP
PRJ-2022-346,PRJ-2022-346-SOV-08,6206,387900,0,1370900,0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access
PRJ-2022-346,PRJ-2022-346-SOV-09,4205,262800,0,920300,0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub
PRJ-2022-346,PRJ-2022-346-SOV-10,17576,1098700,745800,0,0,0.85,DDC installation per controls contractor scope; point count per I/O schedule
PRJ-2022-346,PRJ-2022-346-SOV-11,8615,538500,321800,0,0,0.9,Programming based on approved sequences; 2 weeks for commissioning
PRJ-2022-346,PRJ-2022-346-SOV-12,8932,558300,0,0,735300,1.0,Insulation by specialty sub; pricing based on current bid
PRJ-2022-346,PRJ-2022-346-SOV-13,5995,374700,0,0,482600,1.0,TAB by certified balancing contractor; one mobilization assumed
PRJ-2022-346,PRJ-2022-346-SOV-14,4829,301800,241700,0,0,0.95,Startup includes 2 weeks of system commissioning support
PRJ-2022-346,PRJ-2022-346-SOV-15,3896,243500,154000,0,0,1.0,"Closeout includes as-builts, O&M manuals, and owner training"
PRJ-2022-347,PRJ-2022-347-SOV-01,17010,1085400,576500,0,0,1.0,Clear site access; no coordination delays; standard PM staffing
PRJ-2022-347,PRJ-2022-347-SOV-02,7228,461200,257000,0,0,1.0,Submittals prepared in-house; standard review cycles
PRJ-2022-347,PRJ-2022-347-SOV-03,20516,1309200,764900,0,0,0.85,70% shop fabrication; 30% field fab; standard material availability
PRJ-2022-347,PRJ-2022-347-SOV-04,30515,1947200,1249100,0,0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas
PRJ-2022-347,PRJ-2022-347-SOV-05,28971,1848700,712400,0,0,0.9,Copper pricing based on current market rates
PRJ-2022-347,PRJ-2022-347-SOV-06,17154,1094600,509400,0,0,0.9,Refrigerant pricing per current market; lineset routing direct
PRJ-2022-347,PRJ-2022-347-SOV-07,16685,1064700,0,3100300,0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP
PRJ-2022-347,PRJ-2022-347-SOV-08,6880,439000,0,2168700,0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access
PRJ-2022-347,PRJ-2022-347-SOV-09,9055,577800,0,1749100,0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub
PRJ-2022-347,PRJ-2022-347-SOV-10,15573,993700,678500,0,0,0.85,DDC installation per controls contractor scope; point count per I/O schedule
PRJ-2022-347,PRJ-2022-347-SOV-11,10935,697800,378900,0,0,0.9,Programming based on approved sequences; 2 weeks for commissioning
PRJ-2022-347,PRJ-2022-347-SOV-12,12736,812700,0,0,918400,1.0,Insulation by specialty sub; pricing based on current bid
PRJ-2022-347,PRJ-2022-347-SOV-13,9297,593200,0,0,738200,1.0,TAB by certified balancing contractor; one mobilization assumed
PRJ-2022-347,PRJ-2022-347-SOV-14,6495,414400,189600,0,0,0.95,Startup includes 2 weeks of system commissioning support
PRJ-2022-347,PRJ-2022-347-SOV-15,4971,317200,177900,0,0,1.0,"Closeout includes as-builts, O&M manuals, and owner training"
PRJ-2022-348,PRJ-2022-348-SOV-01,2542,158700,81700,0,0,1.0,Clear site access; no coordination delays; standard PM staffing
PRJ-2022-348,PRJ-2022-348-SOV-02,799,49900,33700,0,0,1.0,Submittals prepared in-house; standard review cycles
PRJ-2022-348,PRJ-2022-348-SOV-03,3827,239000,134600,0,0,0.85,70% shop fabrication; 30% field fab; standard material availability
PRJ-2022-348,PRJ-2022-348-SOV-04,4072,254300,101000,0,0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas
PRJ-2022-348,PRJ-2022-348-SOV-05,2509,156700,78900,0,0,0.9,Copper pricing based on current market rates
PRJ-2022-348,PRJ-2022-348-SOV-06,1622,101300,70700,0,0,0.9,Refrigerant pricing per current market; lineset routing direct
PRJ-2022-348,PRJ-2022-348-SOV-07,1465,91500,0,306700,0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP
PRJ-2022-348,PRJ-2022-348-SOV-08,1239,77400,0,324300,0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access
PRJ-2022-348,PRJ-2022-348-SOV-09,754,47100,0,170500,0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub
PRJ-2022-348,PRJ-2022-348-SOV-10,2108,131600,86600,0,0,0.85,DDC installation per controls contractor scope; point count per I/O schedule
PRJ-2022-348,PRJ-2022-348-SOV-11,1321,82500,36500,0,0,0.9,Programming based on approved sequences; 2 weeks for commissioning
PRJ-2022-348,PRJ-2022-348-SOV-12,1580,98700,0,0,124700,1.0,Insulation by specialty sub; pricing based on current bid
PRJ-2022-348,PRJ-2022-348-SOV-13,634,39600,0,0,49000,1.0,TAB by certified balancing contractor; one mobilization assumed
PRJ-2022-348,PRJ-2022-348-SOV-14,864,53900,33100,0,0,0.95,Startup includes 2 weeks of system commissioning support
PRJ-2022-348,PRJ-2022-348-SOV-15,312,19400,9300,0,0,1.0,"Closeout includes as-builts, O&M manuals, and owner training"
PRJ-2022-349,PRJ-2022-349-SOV-01,13440,859200,480000,0,0,1.0,Clear site access; no coordination delays; standard PM staffing
PRJ-2022-349,PRJ-2022-349-SOV-02,8103,518000,228100,0,0,1.0,Submittals prepared in-house; standard review cycles
PRJ-2022-349,PRJ-2022-349-SOV-03,19818,1267000,723300,0,0,0.85,70% shop fabrication; 30% field fab; standard material availability
PRJ-2022-349,PRJ-2022-349-SOV-04,23449,1499100,1019700,0,0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas
PRJ-2022-349,PRJ-2022-349-SOV-05,20759,1327100,881800,0,0,0.9,Copper pricing based on current market rates
PRJ-2022-349,PRJ-2022-349-SOV-06,12105,773900,298800,0,0,0.9,Refrigerant pricing per current market; lineset routing direct
PRJ-2022-349,PRJ-2022-349-SOV-07,9997,639100,0,2498600,0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP
PRJ-2022-349,PRJ-2022-349-SOV-08,10764,688100,0,2053300,0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access
PRJ-2022-349,PRJ-2022-349-SOV-09,5295,338500,0,1270200,0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub
PRJ-2022-349,PRJ-2022-349-SOV-10,18149,1160300,458100,0,0,0.85,DDC installation per controls contractor scope; point count per I/O schedule
PRJ-2022-349,PRJ-2022-349-SOV-11,9509,607900,244500,0,0,0.9,Programming based on approved sequences; 2 weeks for commissioning
PRJ-2022-349,PRJ-2022-349-SOV-12,8565,547500,0,0,731700,1.0,Insulation by specialty sub; pricing based on current bid
PRJ-2022-349,PRJ-2022-349-SOV-13,4032,257700,0,0,346300,1.0,TAB by certified balancing contractor; one mobilization assumed
PRJ-2022-349,PRJ-2022-349-SOV-14,5722,365800,205900,0,0,0.95,Startup includes 2 weeks of system commissioning support
PRJ-2022-349,PRJ-2022-349-SOV-15,1948,124500,89200,0,0,1.0,"Closeout includes as-builts, O&M manuals, and owner training"
PRJ-2022-350,PRJ-2022-350-SOV-01,4395,260400,132000,0,0,1.0,Clear site access; no coordination delays; standard PM staffing
PRJ-2022-350,PRJ-2022-350-SOV-02,1929,114200,62200,0,0,1.0,Submittals prepared in-house; standard review cycles
PRJ-2022-350,PRJ-2022-350-SOV-03,7166,424500,221800,0,0,0.85,70% shop fabrication; 30% field fab; standard material availability
PRJ-2022-350,PRJ-2022-350-SOV-04,9612,569500,258700,0,0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas
PRJ-2022-350,PRJ-2022-350-SOV-05,7911,468700,255300,0,0,0.9,Copper pricing based on current market rates
PRJ-2022-350,PRJ-2022-350-SOV-06,3717,220200,102200,0,0,0.9,Refrigerant pricing per current market; lineset routing direct
PRJ-2022-350,PRJ-2022-350-SOV-07,3281,194300,0,658300,0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP
PRJ-2022-350,PRJ-2022-350-SOV-08,3391,200900,0,771900,0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access
