project_id,co_number,date_submitted,reason_category,description,amount,status,related_rfi,affected_sov_lines,labor_hours_impact,schedule_impact_days,submitted_by,approved_by
PRJ-2022-341,CO-007,2022-11-14,Unforeseen Condition,Discovered asbestos insulation not shown on documents,483000,Rejected,,"['PRJ-2022-341-SOV-07', 'PRJ-2022-341-SOV-14']",126,14,K. Thompson,Project Manager
PRJ-2022-341,CO-004,2022-11-22,Coordination,Rerouting required due to electrical conflict,538500,Rejected,RFI-001,['PRJ-2022-341-SOV-08'],179,0,K. Thompson,Owner Rep
PRJ-2022-341,CO-006,2022-12-18,Acceleration,Premium time to maintain schedule,102100,Rejected,,['PRJ-2022-341-SOV-10'],39,2,R. Williams,
PRJ-2022-341,CO-001,2022-12-20,Scope Gap,Work not clearly defined in bid documents,927800,Approved,RFI-018,"['PRJ-2022-341-SOV-04', 'PRJ-2022-341-SOV-01']",131,2,J. Martinez,Project Manager
PRJ-2022-342,CO-006,2022-03-03,Coordination,Rerouting required due to plumbing conflict,239000,Approved,,"['PRJ-2022-342-SOV-05', 'PRJ-2022-342-SOV-10']",40,0,J. Martinez,
PRJ-2022-342,CO-001,2022-03-21,Design Error,Drawings showed incorrect equipment clearance - field correction required,140500,Rejected,RFI-014,"['PRJ-2022-342-SOV-02', 'PRJ-2022-342-SOV-14', 'PRJ-2022-342-SOV-12']",192,0,J. Martinez,Project Manager
PRJ-2022-342,CO-005,2022-04-12,Design Error,Drawings showed incorrect duct size - field correction required,346000,Approved,,"['PRJ-2022-342-SOV-06', 'PRJ-2022-342-SOV-11', 'PRJ-2022-342-SOV-15']",72,0,K. Thompson,Project Manager
PRJ-2022-342,CO-003,2022-04-24,Design Error,Drawings showed incorrect equipment clearance - field correction required,313300,Approved,,['PRJ-2022-342-SOV-07'],40,0,K. Thompson,
PRJ-2022-342,CO-002,2022-06-27,Owner Request,Added exhaust fan per owner directive,356100,Approved,RFI-002,['PRJ-2022-342-SOV-02'],47,0,R. Williams,
PRJ-2022-342,CO-004,2022-06-28,Value Engineering,Substitution approved: Trane chiller to steel piping,-309300,Rejected,,"['PRJ-2022-342-SOV-08', 'PRJ-2022-342-SOV-15', 'PRJ-2022-342-SOV-12']",-53,0,J. Martinez,Project Manager
PRJ-2022-343,CO-001,2022-05-21,Unforeseen Condition,Discovered existing ductwork not shown on documents,91100,Approved,RFI-013,['PRJ-2022-343-SOV-06'],143,2,J. Martinez,
PRJ-2022-343,CO-004,2022-05-31,Value Engineering,Substitution approved: Carrier RTU to York chiller,-19400,Rejected,,"['PRJ-2022-343-SOV-07', 'PRJ-2022-343-SOV-01', 'PRJ-2022-343-SOV-12']",-89,0,K. Thompson,Owner Rep
PRJ-2022-343,CO-007,2022-09-08,Code Compliance,Inspector required access panels,82500,Rejected,RFI-004,"['PRJ-2022-343-SOV-05', 'PRJ-2022-343-SOV-11', 'PRJ-2022-343-SOV-03']",150,0,R. Williams,
PRJ-2022-343,CO-009,2022-09-28,Acceleration,Premium time to maintain schedule,46000,Rejected,RFI-006,"['PRJ-2022-343-SOV-07', 'PRJ-2022-343-SOV-10', 'PRJ-2022-343-SOV-04']",37,0,R. Williams,
PRJ-2022-343,CO-003,2022-11-03,Scope Gap,Work not clearly defined in bid documents,79600,Approved,,['PRJ-2022-343-SOV-09'],74,0,R. Williams,
PRJ-2022-343,CO-006,2022-11-28,Scope Gap,Work not clearly defined in bid documents,33500,Approved,RFI-012,"['PRJ-2022-343-SOV-07', 'PRJ-2022-343-SOV-04']",97,0,K. Thompson,Project Manager
PRJ-2022-343,CO-005,2023-04-18,Coordination,Rerouting required due to structural conflict,41400,Approved,,"['PRJ-2022-343-SOV-15', 'PRJ-2022-343-SOV-09', 'PRJ-2022-343-SOV-01']",76,7,R. Williams,
PRJ-2022-343,CO-010,2023-05-08,Value Engineering,Substitution approved: Carrier RTU to steel piping,-62700,Rejected,RFI-017,"['PRJ-2022-343-SOV-03', 'PRJ-2022-343-SOV-10', 'PRJ-2022-343-SOV-15']",-37,0,R. Williams,
PRJ-2022-343,CO-008,2023-06-11,Acceleration,Premium time to maintain schedule,47200,Approved,RFI-025,"['PRJ-2022-343-SOV-08', 'PRJ-2022-343-SOV-13']",130,7,R. Williams,Project Manager
PRJ-2022-343,CO-002,2023-06-14,Unforeseen Condition,Discovered structural conflict not shown on documents,36100,Approved,RFI-023,"['PRJ-2022-343-SOV-13', 'PRJ-2022-343-SOV-12', 'PRJ-2022-343-SOV-07']",184,0,J. Martinez,Owner Rep
PRJ-2022-344,CO-003,2022-03-06,Value Engineering,Substitution approved: Carrier RTU to steel piping,-29200,Approved,,['PRJ-2022-344-SOV-15'],-59,0,R. Williams,Project Manager
PRJ-2022-344,CO-002,2022-05-17,Acceleration,Premium time to maintain schedule,208200,Approved,RFI-002,"['PRJ-2022-344-SOV-04', 'PRJ-2022-344-SOV-14', 'PRJ-2022-344-SOV-06']",152,14,J. Martinez,
PRJ-2022-344,CO-001,2022-07-11,Scope Gap,Work not clearly defined in bid documents,85000,Approved,,['PRJ-2022-344-SOV-11'],99,0,R. Williams,Project Manager
PRJ-2022-344,CO-006,2022-08-06,Owner Request,Added VAV boxes per owner directive,169800,Approved,,"['PRJ-2022-344-SOV-06', 'PRJ-2022-344-SOV-13', 'PRJ-2022-344-SOV-11']",178,2,R. Williams,Project Manager
PRJ-2022-344,CO-005,2022-09-03,Code Compliance,Inspector required access panels,135100,Approved,RFI-002,"['PRJ-2022-344-SOV-04', 'PRJ-2022-344-SOV-09']",71,0,J. Martinez,Owner Rep
PRJ-2022-344,CO-004,2022-11-18,Acceleration,Premium time to maintain schedule,144200,Rejected,,"['PRJ-2022-344-SOV-05', 'PRJ-2022-344-SOV-06', 'PRJ-2022-344-SOV-01']",93,7,K. Thompson,Project Manager
PRJ-2022-345,CO-003,2022-04-06,Acceleration,Premium time to maintain schedule,300800,Approved,RFI-012,"['PRJ-2022-345-SOV-01', 'PRJ-2022-345-SOV-12']",46,0,K. Thompson,
PRJ-2022-345,CO-005,2022-05-08,Code Compliance,Inspector required seismic upgrades,299600,Rejected,RFI-015,"['PRJ-2022-345-SOV-11', 'PRJ-2022-345-SOV-09']",177,2,R. Williams,Project Manager
PRJ-2022-345,CO-006,2022-06-16,Scope Gap,Work not clearly defined in bid documents,599200,Approved,RFI-019,"['PRJ-2022-345-SOV-07', 'PRJ-2022-345-SOV-02', 'PRJ-2022-345-SOV-09']",54,7,J. Martinez,Owner Rep
PRJ-2022-345,CO-015,2022-07-24,Unforeseen Condition,Discovered abandoned piping not shown on documents,226500,Approved,,['PRJ-2022-345-SOV-13'],117,7,R. Williams,
PRJ-2022-345,CO-004,2022-10-02,Value Engineering,Substitution approved: copper piping to York chiller,-179900,Approved,,['PRJ-2022-345-SOV-08'],-71,0,J. Martinez,
PRJ-2022-345,CO-001,2022-10-07,Code Compliance,Inspector required access panels,217400,Approved,RFI-013,['PRJ-2022-345-SOV-04'],152,5,K. Thompson,
PRJ-2022-345,CO-014,2022-10-21,Acceleration,Premium time to maintain schedule,448500,Approved,,['PRJ-2022-345-SOV-09'],135,0,R. Williams,Project Manager
PRJ-2022-345,CO-016,2022-10-22,Owner Request,Added VAV boxes per owner directive,419600,Approved,,['PRJ-2022-345-SOV-15'],120,5,R. Williams,Project Manager
PRJ-2022-345,CO-018,2022-10-23,Unforeseen Condition,Discovered abandoned piping not shown on documents,379300,Rejected,RFI-015,['PRJ-2022-345-SOV-12'],27,0,J. Martinez,Project Manager
PRJ-2022-345,CO-009,2022-11-21,Design Error,Drawings showed incorrect equipment clearance - field correction required,302700,Approved,RFI-024,"['PRJ-2022-345-SOV-01', 'PRJ-2022-345-SOV-10']",149,0,J. Martinez,Owner Rep
PRJ-2022-345,CO-012,2022-11-29,Scope Gap,Work not clearly defined in bid documents,671900,Approved,,"['PRJ-2022-345-SOV-03', 'PRJ-2022-345-SOV-04', 'PRJ-2022-345-SOV-11']",187,0,K. Thompson,Project Manager
PRJ-2022-345,CO-008,2022-12-03,Acceleration,Premium time to maintain schedule,521200,Approved,RFI-025,['PRJ-2022-345-SOV-13'],118,2,K. Thompson,Project Manager
PRJ-2022-345,CO-013,2023-02-03,Scope Gap,Work not clearly defined in bid documents,572500,Approved,RFI-014,['PRJ-2022-345-SOV-02'],47,7,R. Williams,Project Manager
PRJ-2022-345,CO-017,2023-02-09,Acceleration,Premium time to maintain schedule,398600,Rejected,RFI-015,"['PRJ-2022-345-SOV-07', 'PRJ-2022-345-SOV-11']",154,14,R. Williams,
PRJ-2022-345,CO-007,2023-02-12,Unforeseen Condition,Discovered existing ductwork not shown on documents,133400,Approved,,"['PRJ-2022-345-SOV-07', 'PRJ-2022-345-SOV-06']",180,0,R. Williams,Owner Rep
PRJ-2022-345,CO-002,2023-03-25,Coordination,Rerouting required due to structural conflict,166900,Rejected,RFI-029,"['PRJ-2022-345-SOV-15', 'PRJ-2022-345-SOV-07', 'PRJ-2022-345-SOV-10']",158,7,R. Williams,Project Manager
PRJ-2022-345,CO-010,2023-04-12,Acceleration,Premium time to maintain schedule,199600,Approved,,"['PRJ-2022-345-SOV-12', 'PRJ-2022-345-SOV-07', 'PRJ-2022-345-SOV-04']",194,0,J. Martinez,Owner Rep
PRJ-2022-345,CO-019,2023-04-20,Acceleration,Premium time to maintain schedule,426100,Approved,RFI-023,"['PRJ-2022-345-SOV-05', 'PRJ-2022-345-SOV-09']",174,7,J. Martinez,
PRJ-2022-345,CO-011,2023-06-08,Value Engineering,Substitution approved: Trane chiller to steel piping,-251500,Approved,RFI-026,"['PRJ-2022-345-SOV-02', 'PRJ-2022-345-SOV-10']",-63,0,J. Martinez,Project Manager
PRJ-2022-346,CO-004,2022-04-10,Unforeseen Condition,Discovered structural conflict not shown on documents,407100,Approved,RFI-003,"['PRJ-2022-346-SOV-04', 'PRJ-2022-346-SOV-02']",182,0,K. Thompson,Owner Rep
PRJ-2022-346,CO-017,2022-06-08,Coordination,Rerouting required due to fire protection conflict,187300,Approved,RFI-029,"['PRJ-2022-346-SOV-05', 'PRJ-2022-346-SOV-15']",92,7,J. Martinez,Owner Rep
PRJ-2022-346,CO-009,2022-07-05,Code Compliance,Inspector required additional smoke detectors,52100,Rejected,RFI-020,"['PRJ-2022-346-SOV-13', 'PRJ-2022-346-SOV-08', 'PRJ-2022-346-SOV-04']",161,0,K. Thompson,Owner Rep
PRJ-2022-346,CO-018,2022-07-20,Scope Gap,Work not clearly defined in bid documents,507300,Approved,,['PRJ-2022-346-SOV-10'],107,2,J. Martinez,Owner Rep
PRJ-2022-346,CO-005,2022-08-03,Code Compliance,Inspector required additional smoke detectors,349900,Approved,RFI-010,"['PRJ-2022-346-SOV-04', 'PRJ-2022-346-SOV-11', 'PRJ-2022-346-SOV-06']",53,2,R. Williams,Project Manager
PRJ-2022-346,CO-020,2022-08-16,Coordination,Rerouting required due to plumbing conflict,415500,Approved,RFI-010,"['PRJ-2022-346-SOV-09', 'PRJ-2022-346-SOV-04', 'PRJ-2022-346-SOV-07']",168,14,J. Martinez,Project Manager
PRJ-2022-346,CO-013,2022-10-22,Unforeseen Condition,Discovered abandoned piping not shown on documents,54100,Approved,RFI-003,['PRJ-2022-346-SOV-06'],114,0,R. Williams,Owner Rep
PRJ-2022-346,CO-002,2023-01-03,Acceleration,Premium time to maintain schedule,470600,Approved,RFI-019,"['PRJ-2022-346-SOV-15', 'PRJ-2022-346-SOV-02', 'PRJ-2022-346-SOV-05']",25,14,J. Martinez,Project Manager
PRJ-2022-346,CO-008,2023-03-15,Acceleration,Premium time to maintain schedule,64600,Approved,RFI-029,"['PRJ-2022-346-SOV-12', 'PRJ-2022-346-SOV-13']",53,0,J. Martinez,
PRJ-2022-346,CO-001,2023-06-18,Acceleration,Premium time to maintain schedule,142400,Rejected,RFI-014,"['PRJ-2022-346-SOV-10', 'PRJ-2022-346-SOV-07']",76,7,K. Thompson,
PRJ-2022-346,CO-015,2023-06-29,Code Compliance,Inspector required seismic upgrades,234300,Rejected,,"['PRJ-2022-346-SOV-15', 'PRJ-2022-346-SOV-06', 'PRJ-2022-346-SOV-01']",31,0,R. Williams,Owner Rep
PRJ-2022-346,CO-016,2023-07-30,Owner Request,Added exhaust fan per owner directive,267100,Approved,RFI-021,"['PRJ-2022-346-SOV-11', 'PRJ-2022-346-SOV-14']",116,7,J. Martinez,Project Manager
PRJ-2022-346,CO-012,2023-09-05,Design Error,Drawings showed incorrect duct size - field correction required,372900,Approved,,"['PRJ-2022-346-SOV-02', 'PRJ-2022-346-SOV-05']",99,7,J. Martinez,Project Manager
PRJ-2022-346,CO-019,2023-09-25,Scope Gap,Work not clearly defined in bid documents,688800,Rejected,,['PRJ-2022-346-SOV-12'],143,2,R. Williams,Owner Rep
PRJ-2022-346,CO-011,2023-12-23,Value Engineering,Substitution approved: Trane chiller to Daikin RTU,-333000,Rejected,RFI-011,"['PRJ-2022-346-SOV-01', 'PRJ-2022-346-SOV-14']",-47,0,R. Williams,Project Manager
PRJ-2022-346,CO-006,2024-01-05,Coordination,Rerouting required due to plumbing conflict,401900,Rejected,,"['PRJ-2022-346-SOV-04', 'PRJ-2022-346-SOV-08', 'PRJ-2022-346-SOV-05']",168,5,R. Williams,
PRJ-2022-346,CO-007,2024-01-14,Owner Request,Added controls points per owner directive,259400,Approved,,"['PRJ-2022-346-SOV-14', 'PRJ-2022-346-SOV-05', 'PRJ-2022-346-SOV-07']",83,0,R. Williams,
PRJ-2022-346,CO-014,2024-01-21,Code Compliance,Inspector required access panels,200500,Approved,RFI-014,"['PRJ-2022-346-SOV-05', 'PRJ-2022-346-SOV-15']",103,5,J. Martinez,Project Manager
PRJ-2022-346,CO-003,2024-03-10,Acceleration,Premium time to maintain schedule,332700,Rejected,,"['PRJ-2022-346-SOV-08', 'PRJ-2022-346-SOV-12', 'PRJ-2022-346-SOV-03']",92,7,K. Thompson,
PRJ-2022-346,CO-010,2024-05-10,Code Compliance,Inspector required fire dampers,49800,Approved,RFI-021,"['PRJ-2022-346-SOV-14', 'PRJ-2022-346-SOV-13']",187,0,K. Thompson,
PRJ-2022-347,CO-001,2022-03-30,Code Compliance,Inspector required fire dampers,557100,Approved,RFI-016,['PRJ-2022-347-SOV-06'],81,5,R. Williams,Project Manager
PRJ-2022-347,CO-004,2022-06-03,Unforeseen Condition,Discovered structural conflict not shown on documents,192900,Rejected,RFI-008,['PRJ-2022-347-SOV-12'],32,0,J. Martinez,
PRJ-2022-347,CO-002,2022-07-03,Code Compliance,Inspector required access panels,212200,Approved,,['PRJ-2022-347-SOV-11'],148,0,K. Thompson,
PRJ-2022-347,CO-007,2022-07-19,Code Compliance,Inspector required fire dampers,596200,Rejected,RFI-016,"['PRJ-2022-347-SOV-10', 'PRJ-2022-347-SOV-04', 'PRJ-2022-347-SOV-03']",53,14,J. Martinez,Project Manager
PRJ-2022-347,CO-005,2022-08-04,Design Error,Drawings showed incorrect equipment clearance - field correction required,366100,Rejected,,"['PRJ-2022-347-SOV-04', 'PRJ-2022-347-SOV-02', 'PRJ-2022-347-SOV-03']",122,5,J. Martinez,Project Manager
PRJ-2022-347,CO-003,2022-08-13,Owner Request,Added VAV boxes per owner directive,145400,Approved,,"['PRJ-2022-347-SOV-09', 'PRJ-2022-347-SOV-12']",11,2,J. Martinez,Owner Rep
PRJ-2022-347,CO-008,2022-09-02,Owner Request,Added controls points per owner directive,319300,Approved,,"['PRJ-2022-347-SOV-09', 'PRJ-2022-347-SOV-08', 'PRJ-2022-347-SOV-15']",109,5,R. Williams,
PRJ-2022-347,CO-006,2022-10-19,Owner Request,Added chilled water piping per owner directive,1064100,Rejected,RFI-023,"['PRJ-2022-347-SOV-09', 'PRJ-2022-347-SOV-04', 'PRJ-2022-347-SOV-02']",78,0,J. Martinez,Owner Rep
PRJ-2022-348,CO-006,2022-05-22,Value Engineering,Substitution approved: Carrier RTU to Daikin RTU,-45900,Rejected,RFI-004,"['PRJ-2022-348-SOV-08', 'PRJ-2022-348-SOV-05']",-90,0,K. Thompson,Project Manager
PRJ-2022-348,CO-005,2022-06-07,Value Engineering,Substitution approved: Carrier RTU to York chiller,-20100,Approved,,"['PRJ-2022-348-SOV-02', 'PRJ-2022-348-SOV-15', 'PRJ-2022-348-SOV-06']",-46,0,J. Martinez,Owner Rep
PRJ-2022-348,CO-004,2022-06-12,Acceleration,Premium time to maintain schedule,78000,Approved,RFI-015,['PRJ-2022-348-SOV-14'],181,5,J. Martinez,Owner Rep
PRJ-2022-348,CO-002,2022-08-02,Scope Gap,Work not clearly defined in bid documents,77700,Approved,,"['PRJ-2022-348-SOV-15', 'PRJ-2022-348-SOV-14', 'PRJ-2022-348-SOV-06']",103,14,J. Martinez,Project Manager
PRJ-2022-348,CO-003,2022-09-18,Owner Request,Added chilled water piping per owner directive,52600,Rejected,,"['PRJ-2022-348-SOV-04', 'PRJ-2022-348-SOV-07']",46,2,K. Thompson,Owner Rep
PRJ-2022-348,CO-001,2022-12-14,Coordination,Rerouting required due to plumbing conflict,47300,Approved,RFI-026,"['PRJ-2022-348-SOV-15', 'PRJ-2022-348-SOV-13', 'PRJ-2022-348-SOV-14']",114,2,R. Williams,Project Manager
PRJ-2022-349,CO-009,2022-09-04,Value Engineering,Substitution approved: Carrier RTU to York chiller,-237200,Approved,RFI-010,['PRJ-2022-349-SOV-11'],-57,0,K. Thompson,
PRJ-2022-349,CO-008,2023-03-04,Acceleration,Premium time to maintain schedule,312000,Approved,,['PRJ-2022-349-SOV-02'],168,7,K. Thompson,Owner Rep
PRJ-2022-349,CO-003,2023-03-22,Scope Gap,Work not clearly defined in bid documents,820300,Approved,RFI-005,['PRJ-2022-349-SOV-13'],155,0,J. Martinez,Owner Rep
PRJ-2022-349,CO-001,2023-04-07,Acceleration,Premium time to maintain schedule,333000,Approved,RFI-025,"['PRJ-2022-349-SOV-05', 'PRJ-2022-349-SOV-06']",65,14,R. Williams,Project Manager
PRJ-2022-349,CO-005,2023-05-28,Design Error,Drawings showed incorrect equipment clearance - field correction required,311700,Approved,,"['PRJ-2022-349-SOV-11', 'PRJ-2022-349-SOV-02']",161,0,R. Williams,
PRJ-2022-349,CO-006,2023-05-28,Code Compliance,Inspector required seismic upgrades,384100,Rejected,RFI-024,['PRJ-2022-349-SOV-07'],115,14,K. Thompson,Project Manager
PRJ-2022-349,CO-002,2023-07-18,Coordination,Rerouting required due to structural conflict,193100,Approved,RFI-019,['PRJ-2022-349-SOV-12'],186,5,R. Williams,
PRJ-2022-349,CO-004,2023-07-20,Acceleration,Premium time to maintain schedule,101800,Approved,,['PRJ-2022-349-SOV-11'],142,0,J. Martinez,Owner Rep
PRJ-2022-349,CO-007,2023-08-09,Scope Gap,Work not clearly defined in bid documents,147700,Approved,,['PRJ-2022-349-SOV-04'],54,7,K. Thompson,Owner Rep
PRJ-2022-350,CO-010,2022-03-06,Value Engineering,Substitution approved: Trane chiller to York chiller,-92500,Rejected,RFI-011,"['PRJ-2022-350-SOV-03', 'PRJ-2022-350-SOV-10']",-34,0,K. Thompson,Owner Rep
PRJ-2022-350,CO-004,2022-05-02,Value Engineering,Substitution approved: copper piping to York chiller,-87900,Rejected,,"['PRJ-2022-350-SOV-10', 'PRJ-2022-350-SOV-12', 'PRJ-2022-350-SOV-05']",-13,0,K. Thompson,Project Manager
PRJ-2022-350,CO-006,2022-08-08,Coordination,Rerouting required due to plumbing conflict,126300,Approved,RFI-016,"['PRJ-2022-350-SOV-13', 'PRJ-2022-350-SOV-15', 'PRJ-2022-350-SOV-07']",26,2,R. Williams,
PRJ-2022-350,CO-015,2022-09-29,Acceleration,Premium time to maintain schedule,89300,Approved,RFI-025,"['PRJ-2022-350-SOV-15', 'PRJ-2022-350-SOV-07']",88,2,J. Martinez,Project Manager
PRJ-2022-350,CO-011,2022-11-13,Coordination,Rerouting required due to plumbing conflict,91000,Approved,,['PRJ-2022-350-SOV-15'],159,0,J. Martinez,Owner Rep
PRJ-2022-350,CO-001,2023-01-04,Acceleration,Premium time to maintain schedule,124100,Rejected,RFI-018,"['PRJ-2022-350-SOV-10', 'PRJ-2022-350-SOV-09', 'PRJ-2022-350-SOV-14']",178,2,K. Thompson,
PRJ-2022-350,CO-012,2023-02-10,Code Compliance,Inspector required additional smoke detectors,16600,Approved,RFI-006,"['PRJ-2022-350-SOV-11', 'PRJ-2022-350-SOV-12']",39,14,J. Martinez,Project Manager
PRJ-2022-350,CO-008,2023-04-24,Unforeseen Condition,Discovered abandoned piping not shown on documents,106500,Rejected,RFI-008,"['PRJ-2022-350-SOV-14', 'PRJ-2022-350-SOV-06']",65,14,J. Martinez,Owner Rep
PRJ-2022-350,CO-013,2023-04-27,Coordination,Rerouting required due to electrical conflict,178800,Rejected,RFI-004,"['PRJ-2022-350-SOV-08', 'PRJ-2022-350-SOV-15']",18,5,K. Thompson,Owner Rep
PRJ-2022-350,CO-003,2023-05-18,Scope Gap,Work not clearly defined in bid documents,265400,Approved,RFI-002,"['PRJ-2022-350-SOV-15', 'PRJ-2022-350-SOV-06', 'PRJ-2022-350-SOV-07']",193,7,R. Williams,Project Manager
PRJ-2022-350,CO-009,2023-06-08,Value Engineering,Substitution approved: Trane chiller to York chiller,-96800,Approved,RFI-027,['PRJ-2022-350-SOV-14'],-16,0,K. Thompson,Owner Rep
PRJ-2022-350,CO-005,2023-06-11,Coordination,Rerouting required due to structural conflict,71700,Approved,RFI-029,"['PRJ-2022-350-SOV-05', 'PRJ-2022-350-SOV-15', 'PRJ-2022-350-SOV-06']",17,14,J. Martinez,Owner Rep
PRJ-2022-350,CO-014,2023-08-01,Unforeseen Condition,Discovered asbestos insulation not shown on documents,93800,Approved,RFI-006,"['PRJ-2022-350-SOV-01', 'PRJ-2022-350-SOV-04']",120,7,R. Williams,Project Manager
PRJ-2022-350,CO-007,2023-08-22,Owner Request,Added exhaust fan per owner directive,292000,Rejected,,"['PRJ-2022-350-SOV-06', 'PRJ-2022-350-SOV-15']",125,2,K. Thompson,
PRJ-2022-350,CO-002,2023-09-07,Acceleration,Premium time to maintain schedule,83100,Rejected,,"['PRJ-2022-350-SOV-13', 'PRJ-2022-350-SOV-03']",52,14,K. Thompson,
PRJ-2022-351,CO-001,2022-03-11,Design Error,Drawings showed incorrect pipe elevation - field correction required,547300,Approved,RFI-025,"['PRJ-2022-351-SOV-02', 'PRJ-2022-351-SOV-03', 'PRJ-2022-351-SOV-13']",18,0,K. Thompson,Owner Rep
PRJ-2022-351,CO-002,2022-03-21,Value Engineering,Substitution approved: Trane chiller to Daikin RTU,-84700,Approved,RFI-025,"['PRJ-2022-351-SOV-14', 'PRJ-2022-351-SOV-01', 'PRJ-2022-351-SOV-02']",-16,0,J. Martinez,Project Manager
PRJ-2022-351,CO-008,2022-04-12,Scope Gap,Work not clearly defined in bid documents,558900,Approved,RFI-026,"['PRJ-2022-351-SOV-13', 'PRJ-2022-351-SOV-05']",161,0,J. Martinez,
PRJ-2022-351,CO-004,2022-05-18,Unforeseen Condition,Discovered structural conflict not shown on documents,210700,Approved,,"['PRJ-2022-351-SOV-13', 'PRJ-2022-351-SOV-02', 'PRJ-2022-351-SOV-05']",136,0,K. Thompson,Owner Rep
PRJ-2022-351,CO-003,2022-05-26,Design Error,Drawings showed incorrect duct size - field correction required,532100,Approved,RFI-020,"['PRJ-2022-351-SOV-03', 'PRJ-2022-351-SOV-07']",177,5,J. Martinez,Project Manager
